tract_split_base,year,lacity,spa,sd,cd,ca_ssd,ca_sad,us_cd,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totencamp,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totespeople,totthpeople,totshpeople,totsheltpeople,GEOID
553503,2024,2,6,4,0,33,62,44,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553503
553504,2024,2,6,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553504
553601,2024,2,6,4,0,33,62,44,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553601
553602,2024,2,6,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553602
553701,2024,2,6,4,0,33,62,44,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553701
553702,2024,2,6,4,0,33,62,44,10,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553702
553801,2024,2,6,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553801
553802,2024,2,6,4,0,33,62,44,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553802
553901,2024,2,6,4,0,33,62,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553901
553902,2024,2,6,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037553902
554001,2024,2,7,4,0,30,62,42,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554001
554002,2024,2,7,4,0,30,62,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554002
554101,2024,2,7,4,0,30,62,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554101
554105,2024,2,7,4,0,30,62,42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554105
554106,2024,2,7,4,0,30,62,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554106
554201,2024,2,7,4,0,30,62,42,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554201
554203,2024,2,7,4,0,30,62,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554203
554204,2024,2,7,4,0,30,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554204
554301,2024,2,7,4,0,30,62,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554301
554302,2024,2,7,4,0,30,62,44,11,0,0,0,0,0,3,0,0,1,0,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,06037554302
554403,2024,2,7,4,0,30,62,44,8,0,0,0,0,0,7,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554403
554404,2024,2,7,4,0,30,62,42,22,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554404
554405,2024,2,7,4,0,30,62,42,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554405
554406,2024,2,7,4,0,30,62,42,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554406
554511,2024,2,7,4,0,36,67,45,5,0,0,0,0,0,4,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554511
554512,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554512
554513,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554513
554514,2024,2,7,4,0,36,67,45,9,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554514
554515,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554515
554516,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554516
554517,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554517
554518,2024,2,7,4,0,36,67,45,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554518
554519,2024,2,7,4,0,36,67,45,6,0,0,0,0,0,0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554519
554521,2024,2,7,4,0,36,67,45,20,0,0,0,0,0,4,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554521
554522,2024,2,7,4,0,36,67,45,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554522
554600,2024,2,7,4,0,30,64,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554600
554700,2024,2,7,4,0,30,64,38,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554700
554801,2024,2,7,4,0,36,67,45,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554801
554802,2024,2,7,4,0,36,67,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554802
554900,2024,2,7,4,0,36,67,45,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037554900
555001,2024,2,7,4,0,33,62,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555001
555002,2024,2,7,4,0,33,62,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555002
555105,2024,2,7,4,0,33,62,42,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555105
555106,2024,2,7,4,0,36,67,45,4,0,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555106
555107,2024,2,7,4,0,33,62,42,17,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555107
555211,2024,2,7,4,0,36,67,45,3,0,0,0,0,0,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555211
555212,2024,2,7,4,0,36,67,45,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555212
555300,2024,2,7,4,0,30,64,38,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037555300
570001,2024,2,7,4,0,33,62,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570001
570002,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570002
570003,2024,2,7,4,0,33,62,44,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570003
570701,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570701
570703,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570703
570800,2024,2,7,4,0,33,62,44,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570800
570901,2024,2,7,4,0,33,62,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570901
570902,2024,2,7,4,0,33,62,42,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037570902
571000,2024,2,7,4,0,33,62,42,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037571000
571101,2024,2,7,4,0,33,62,42,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037571101
571102,2024,2,7,4,0,33,62,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037571102
571300,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037571300
571400,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037571400
572001,2024,2,7,4,0,33,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037572001
573401,2024,2,7,4,0,33,69,42,5,0,0,0,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037573401
573402,2024,2,7,4,0,33,69,42,19,0,0,0,0,0,5,4,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,06037573402
573403,2024,2,7,4,0,33,69,42,1,0,0,0,0,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037573403
573700,2024,2,8,4,0,33,69,42,0,0,0,0,0,0,0,0,0,4,0,101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,103,06037573700
577800,2024,2,7,4,0,30,64,38,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037577800
599000,2024,2,8,4,0,33,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037599000
599100,2024,2,8,4,0,33,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037599100
600100,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,2,2,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600100
600201,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600201
600202,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600202
600302,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600302
600303,2024,2,8,2,0,35,61,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600303
600304,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600304
600400,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,8,06037600400
600501,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600501
600601,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600601
600602,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600602
600702,2024,2,8,2,0,35,61,43,8,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600702
600703,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600703
600704,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600704
600801,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600801
600802,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600802
600902,2024,2,8,2,0,35,61,43,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600902
600911,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600911
600912,2024,2,8,2,0,35,61,43,22,0,0,0,0,0,4,1,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037600912
601001,2024,2,8,2,0,35,61,43,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601001
601002,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601002
601100,2024,2,8,2,0,35,61,43,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601100
601202,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601202
601211,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601211
601212,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,15,0,15,06037601212
601301,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601301
601302,2024,2,8,2,0,35,61,43,8,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,13,0,13,06037601302
601303,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601303
601401,2024,2,8,2,0,35,61,43,9,0,0,0,0,0,0,0,0,3,1,32,0,0,3,0,0,0,152,0,0,1,0,0,0,0,0,0,0,0,0,0,35,153,0,188,06037601401
601402,2024,2,8,2,0,35,61,43,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601402
601501,2024,2,8,2,0,35,61,43,10,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601501
601502,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601502
601600,2024,2,8,2,0,35,61,43,16,0,0,0,0,0,1,0,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601600
601700,2024,2,8,2,0,35,61,43,22,0,0,0,0,0,2,4,1,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601700
601801,2024,2,8,2,0,35,61,43,13,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601801
601802,2024,2,8,2,0,35,61,43,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601802
601900,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037601900
602002,2024,2,8,2,0,35,61,43,14,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602002
602003,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602003
602103,2024,2,8,2,0,35,61,43,14,0,0,0,0,0,1,0,0,2,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,06037602103
602104,2024,2,8,2,0,35,61,43,16,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602104
602105,2024,2,8,2,0,35,61,43,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,06037602105
602106,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602106
602201,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602201
602202,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602202
602301,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602301
602302,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602302
602402,2024,2,8,2,0,35,61,43,5,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602402
602403,2024,2,8,2,0,35,61,43,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602403
602404,2024,2,8,2,0,35,61,43,5,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,06037602404
602504,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602504
602505,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602505
602506,2024,2,8,2,0,35,61,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602506
602507,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602507
602510,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602510
602511,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602511
602512,2024,2,8,2,0,35,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602512
602513,2024,2,8,2,0,35,61,43,16,0,0,0,0,0,8,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,06037602513
602601,2024,2,8,2,0,35,61,43,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602601
602602,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602602
602700,2024,2,8,2,0,35,61,43,5,0,0,0,0,0,11,7,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602700
602801,2024,2,8,2,0,35,61,43,4,0,0,0,0,0,1,1,13,0,2,143,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,149,06037602801
602802,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,2,4,24,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,06037602802
602900,2024,2,8,2,0,35,61,43,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037602900
603004,2024,2,8,2,0,24,66,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603004
603005,2024,2,8,2,0,24,66,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603005
603006,2024,2,8,2,0,24,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603006
603007,2024,2,8,2,0,35,61,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603007
603008,2024,2,8,2,0,24,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603008
603101,2024,2,8,2,0,24,66,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603101
603102,2024,2,8,2,0,24,66,43,9,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603102
603200,2024,2,8,2,0,24,66,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06037603200
